time_ms,torque,position,velocity,raw
1776843842586,-0.06832856488898761,0.0,-1.1474174105439872,
1776843842596,-0.06900812542915696,0.0,-1.1339894712748944,
1776843842607,-0.08244422827496448,0.0,-0.9956816968032385,
1776843842617,-0.08857888914320279,0.0,-0.9392843518730487,
1776843842627,-0.09728500038147236,0.0,-0.8600595101854012,
1776843842638,-0.09018642710001973,0.0,-0.9325703822385023,
1776843842649,-0.06754165712977486,0.0,-1.151445792324715,
1776843842660,-0.08085690852216057,0.0,-1.0131380178530591,
1776843842670,-0.10170187685969002,0.0,-0.8076905470359392,
1776843842680,-0.09284088654916894,0.0,-0.9003433279926796,
1776843842691,-0.07781982909895155,0.0,-1.0520790417334283,
1776843842702,-0.06997264820324697,0.0,-1.1245899137865294,
1776843842713,-0.06373346303501626,0.0,-1.1796444647898099,
1776843842725,-0.08676718547340787,0.0,-0.9513694972152322,
1776843842735,-0.09914583810177433,0.0,-0.8372320134279434,
1776843842746,-0.0911811627374652,0.0,-0.9218280308232281,
1776843842756,-0.0684658960860576,0.0,-1.1447318226901686,
1776843842767,-0.06016887922483842,0.0,-1.2172426947432697,
1776843842777,-0.07319878690775589,0.0,-1.0802777141985231,
1776843842788,-0.1015667582207946,0.0,-0.8036621652552114,
1776843842799,-0.09784531166551878,0.0,-0.8479743648432176,
1776843842809,-0.09041103990233881,0.0,-0.9258564126039559,
1776843842819,-0.06900499732966779,0.0,-1.1353322652018036,
1776843842830,-0.07063458457312546,0.0,-1.1125047684443459,
1776843842841,-0.09353402761882613,0.0,-0.8842298008697682,
1776843842852,-0.08505909056229147,0.0,-0.9701686121919622,
1776843842864,-0.08588635843442084,0.0,-0.964797436484325,
1776843842875,-0.07759269855801895,0.0,-1.0467078660257911,
1776843842886,-0.07202155336842558,0.0,-1.0977340352483438,
1776843842897,-0.08876764324406448,0.0,-0.9285420004577745,
1776843842908,-0.0868858243686544,0.0,-0.9527122911421415,
1776843842919,-0.0949641794460939,0.0,-0.8761730373083125,
1776843842930,-0.07261818112458636,0.0,-1.0963912413214345,
1776843842941,-0.08086102845807223,0.0,-1.0117952239261498,
1776843842951,-0.08068455786983691,0.0,-1.0117952239261498,
1776843842962,-0.0950908293278364,0.0,-0.873487449454494,
1776843842973,-0.09358834973677817,0.0,-0.8949721522850425,
1776843842984,-0.07650274662393773,0.0,-1.0641641870756118,
1776843842995,-0.07125722896161989,0.0,-1.1111619745174366,
1776843843005,-0.08186675059128337,0.0,-1.0023956664377849,
1776843843016,-0.10081166552223621,0.0,-0.8170901045243042,
1776843843027,-0.09638525215533303,0.0,-0.8654306858930383,
1776843843038,-0.09156607156480887,0.0,-0.9164568551155909,
1776843843049,-0.06719916838330288,0.0,-1.1554741741054428,
1776843843059,-0.055884222171355094,0.0,-1.2575265125505481,
1776843843070,-0.09027798123139921,0.0,-0.9124284733348631,
1776843843081,-0.08136663614861903,0.0,-1.0050812542916034,
1776843843092,-0.08535282673380248,0.0,-0.9701686121919622,
1776843843103,-0.07495433737697028,0.0,-1.0735637445639767,
1776843843114,-0.06091016250857938,0.0,-1.2065003433279955,
1776843843124,-0.09671385519187824,0.0,-0.8466315709163084,
1776843843135,-0.09980708781566702,0.0,-0.8224612802319413,
1776843843145,-0.07633649958037297,0.0,-1.060135805294884,
1776843843156,-0.08080609597924378,0.0,-1.0131380178530591,
1776843843167,-0.06909166857404045,0.0,-1.1245899137865294,
1776843843177,-0.08374971389333542,0.0,-0.9782253757534178,
1776843843188,-0.09442973220416165,0.0,-0.8788586251621311,
1776843843198,-0.08631399252307523,0.0,-0.9661402304112343,
1776843843209,-0.07756042572670688,0.0,-1.0520790417334283,
1776843843219,-0.058343137254897974,0.0,-1.2346990157930904,
1776843843230,-0.08601621271076113,0.0,-0.9567406729228694,
1776843843241,-0.09494724193178802,0.0,-0.8708018616006754,
1776843843252,-0.08407541771572029,0.0,-0.9809109636072364,
1776843843263,-0.08526523994811518,0.0,-0.9715114061188714,
1776843843274,-0.06679655909055818,0.0,-1.151445792324715,
1776843843285,-0.05420595864804657,0.0,-1.2642404821850945,
1776843843296,-0.07591031509879798,0.0,-1.0440222781719726,
1776843843306,-0.0765697337300637,0.0,-1.0399938963912447,
1776843843317,-0.08268089570458109,0.0,-0.9809109636072364,
1776843843328,-0.07109739070725145,0.0,-1.0923628595407067,
1776843843339,-0.04814042114900019,0.0,-1.3072098878461915,
1776843843350,-0.07483997100785413,0.0,-1.035965514610517,
1776843843360,-0.08317009994658911,0.0,-0.9580834668497786,
1776843843371,-0.08190596627755728,0.0,-0.9728542000457807,
1776843843382,-0.07031910429541036,0.0,-1.0856488899061603,
1776843843392,-0.06581212329289261,0.0,-1.1259327077134387,
1776843843402,-0.08352166781108891,0.0,-0.950026703288323,
1776843843413,-0.0994788662546686,0.0,-0.796948195620665,
1776843843423,-0.08774765392537894,0.0,-0.9177996490425002,
1776843843433,-0.0766139848935639,0.0,-1.031937132829789,
1776843843444,-0.0631807812619167,0.0,-1.16084534981308,
1776843843454,-0.07037624933241336,0.0,-1.0816205081254324,
1776843843465,-0.08604474708170756,0.0,-0.9285420004577745,
1776843843476,-0.09099103532463115,0.0,-0.8855725947966775,
1776843843486,-0.09201636530097965,0.0,-0.8775158312352218,
1776843843496,-0.06970729381246211,0.0,-1.0977340352483438,
1776843843507,-0.05861055161363709,0.0,-1.2011291676203584,
1776843843518,-0.0698176165407752,0.0,-1.0829633020523417,
1776843843529,-0.09612775616082544,0.0,-0.8264896620126692,
1776843843539,-0.09546452277408551,0.0,-0.839917601281762,
1776843843550,-0.06735793850613718,0.0,-1.1192187380788923,
1776843843561,-0.055532730601963856,0.0,-1.2266422522316347,
1776843843572,-0.07737808041504074,0.0,-1.0037384603646942,
1776843843582,-0.09617864499885083,0.0,-0.821118486305032,
1776843843593,-0.09761688410772393,0.0,-0.8144045166704856,
1776843843604,-0.08943064774547475,0.0,-0.9016861219195889,
1776843843615,-0.06183096818493465,0.0,-1.1715877012283542,
1776843843625,-0.060167353322647305,0.0,-1.1783016708629006,
1776843843636,-0.08770614938581955,0.0,-0.9016861219195889,
1776843843647,-0.10339814602883467,0.0,-0.7526359960326587,
1776843843658,-0.09609143968871107,0.0,-0.8318608377203063,
