time_ms,torque,position,velocity,raw
1776843837096,0.3,0.0,-0.004699778744182481,
1776843837106,0.3,0.0,-0.0060425726710917615,
1776843837117,0.3,0.0,0.003356984817273201,
1776843837127,0.3,0.0,-0.004699778744182481,
1776843837138,0.3,0.0,-0.007385366598001042,
1776843837149,0.3,0.0,-0.008728160524910322,
1776843837159,0.3,0.0,0.004699778744182481,
1776843837170,0.3,0.0,-0.004699778744182481,
1776843837181,0.3,0.0,-0.0060425726710917615,
1776843837191,0.3,0.0,-0.0060425726710917615,
1776843837202,0.3,0.0,-0.0006713969634546402,
1776843837212,0.3,0.0,-0.0006713969634546402,
1776843837224,0.3,0.0,-0.0060425726710917615,
1776843837235,0.3,0.0,-0.0020141908903639205,
1776843837246,0.3,0.0,0.0006713969634546402,
1776843837256,0.3,0.0,0.0020141908903639205,
1776843837267,0.3,0.0,-0.015442130159456724,
1776843837278,0.3,0.0,-0.0006713969634546402,
1776843837289,0.3,0.0,-0.010070954451819603,
1776843837300,0.3,0.0,-0.004699778744182481,
1776843837310,0.3,0.0,-0.0020141908903639205,
1776843837322,0.3,0.0,0.0020141908903639205,
1776843837332,0.3,0.0,0.008728160524910322,
1776843837343,0.3,0.0,-0.0006713969634546402,
1776843837353,0.3,0.0,0.004699778744182481,
1776843837364,0.3,0.0,-0.014099336232547444,
1776843837375,0.3,0.0,-0.0006713969634546402,
1776843837386,0.3,0.0,0.0060425726710917615,
1776843837397,0.3,0.0,-0.007385366598001042,
1776843837408,0.3,0.0,0.007385366598001042,
1776843837419,0.3,0.0,-0.016784924086366004,
1776843837430,0.3,0.0,-0.004699778744182481,
1776843837440,0.3,0.0,0.004699778744182481,
1776843837450,0.3,0.0,-0.0006713969634546402,
1776843837461,0.3,0.0,-0.003356984817273201,
1776843837472,0.3,0.0,-0.003356984817273201,
1776843837483,0.3,0.0,-0.0006713969634546402,
1776843837493,0.3,0.0,0.0060425726710917615,
1776843837504,0.3,0.0,-0.0006713969634546402,
1776843837515,0.3,0.0,-0.007385366598001042,
1776843837525,0.3,0.0,-0.003356984817273201,
1776843837536,0.3,0.0,0.0006713969634546402,
1776843837547,0.3,0.0,0.007385366598001042,
1776843837557,0.3,0.0,-0.0020141908903639205,
1776843837568,0.3,0.0,-0.012756542305638163,
1776843837579,0.3,0.0,0.0060425726710917615,
1776843837590,0.3,0.0,-0.0020141908903639205,
1776843837601,0.3,0.0,-0.003356984817273201,
1776843837611,0.3,0.0,-0.0020141908903639205,
1776843837622,0.3,0.0,0.0060425726710917615,
1776843837633,0.3,0.0,-0.004699778744182481,
1776843837644,0.3,0.0,-0.007385366598001042,
1776843837655,0.3,0.0,0.003356984817273201,
1776843837666,0.3,0.0,-0.003356984817273201,
1776843837677,0.3,0.0,-0.010070954451819603,
1776843837687,0.3,0.0,-0.003356984817273201,
1776843837698,0.3,0.0,-0.015442130159456724,
1776843837708,0.3,0.0,-0.003356984817273201,
1776843837719,0.3,0.0,-0.0020141908903639205,
1776843837730,0.3,0.0,-0.003356984817273201,
1776843837741,0.3,0.0,-0.010070954451819603,
1776843837752,0.3,0.0,0.007385366598001042,
1776843837763,0.3,0.0,0.0060425726710917615,
1776843837774,0.3,0.0,0.0020141908903639205,
1776843837785,0.3,0.0,0.0020141908903639205,
1776843837796,0.3,0.0,0.0006713969634546402,
1776843837807,0.3,0.0,-0.004699778744182481,
1776843837817,0.3,0.0,-0.0006713969634546402,
1776843837828,0.3,0.0,-0.0020141908903639205,
1776843837839,0.3,0.0,-0.0006713969634546402,
1776843837850,0.3,0.0,0.004699778744182481,
1776843837861,0.3,0.0,0.0060425726710917615,
1776843837872,0.3,0.0,-0.008728160524910322,
1776843837883,0.3,0.0,-0.003356984817273201,
1776843837894,0.3,0.0,0.0060425726710917615,
1776843837904,0.3,0.0,0.007385366598001042,
1776843837915,0.3,0.0,-0.004699778744182481,
1776843837926,0.3,0.0,-0.003356984817273201,
1776843837937,0.3,0.0,-0.004699778744182481,
1776843837949,0.3,0.0,-0.004699778744182481,
1776843837964,0.3,0.0,-0.027527275501640247,
1776843837974,0.3,0.0,-0.0020141908903639205,
1776843837985,0.3,0.0,-0.010070954451819603,
1776843837995,0.3,0.0,0.004699778744182481,
1776843838006,0.3,0.0,-0.0020141908903639205,
1776843838017,0.3,0.0,-0.0006713969634546402,
1776843838027,0.3,0.0,0.0006713969634546402,
1776843838038,0.3,0.0,0.0006713969634546402,
1776843838049,0.3,0.0,0.0006713969634546402,
1776843838060,0.3,0.0,-0.008728160524910322,
1776843838071,0.3,0.0,-0.0006713969634546402,
1776843838082,0.3,0.0,0.008728160524910322,
1776843838092,0.3,0.0,-0.012756542305638163,
1776843838103,0.3,0.0,0.012756542305638163,
1776843838114,0.3,0.0,-0.0060425726710917615,
1776843838125,0.3,0.0,-0.007385366598001042,
1776843838136,0.3,0.0,-0.003356984817273201,
1776843838146,0.3,0.0,-0.008728160524910322,
1776843838157,0.3,0.0,-0.0060425726710917615,
1776843838168,0.3,0.0,0.0060425726710917615,
1776843838179,0.3,0.0,-0.0060425726710917615,
1776843838190,0.3,0.0,-0.0006713969634546402,
1776843838201,0.3,0.0,0.0060425726710917615,
1776843838211,0.3,0.0,-0.0060425726710917615,
1776843838222,0.3,0.0,-0.004699778744182481,
1776843838233,0.3,0.0,-0.0006713969634546402,
1776843838243,0.3,0.0,-0.0060425726710917615,
1776843838254,0.3,0.0,-0.004699778744182481,
1776843838264,0.3,0.0,-0.004699778744182481,
1776843838275,0.3,0.0,-0.0060425726710917615,
1776843838285,0.3,0.0,-0.007385366598001042,
1776843838296,0.3,0.0,0.004699778744182481,
1776843838307,0.3,0.0,-0.016784924086366004,
1776843838317,0.3,0.0,-0.004699778744182481,
1776843838327,0.3,0.0,-0.0060425726710917615,
1776843838338,0.3,0.0,0.007385366598001042,
1776843838349,0.3,0.0,-0.003356984817273201,
1776843838360,0.3,0.0,-0.004699778744182481,
1776843838370,0.3,0.0,-0.0006713969634546402,
1776843838381,0.3,0.0,0.007385366598001042,
1776843838392,0.3,0.0,0.008728160524910322,
1776843838403,0.3,0.0,-0.019470511940184565,
1776843838413,0.3,0.0,-0.007385366598001042,
1776843838423,0.3,0.0,0.008728160524910322,
1776843838434,0.3,0.0,0.007385366598001042,
1776843838445,0.3,0.0,-0.004699778744182481,
1776843838458,0.3,0.0,-0.015442130159456724,
1776843838468,0.3,0.0,-0.010070954451819603,
1776843838479,0.3,0.0,-0.003356984817273201,
1776843838489,0.3,0.0,-0.0020141908903639205,
1776843838500,0.3,0.0,-0.020813305867093845,
1776843838511,0.3,0.0,0.007385366598001042,
1776843838521,0.3,0.0,0.003356984817273201,
1776843838532,0.3,0.0,0.004699778744182481,
1776843838543,0.3,0.0,-0.0060425726710917615,
1776843838554,0.3,0.0,0.0006713969634546402,
1776843838565,0.3,0.0,-0.008728160524910322,
1776843838576,0.3,0.0,-0.008728160524910322,
1776843838587,0.3,0.0,-0.0060425726710917615,
1776843838597,0.3,0.0,-0.004699778744182481,
1776843838608,0.3,0.0,0.0020141908903639205,
1776843838619,0.3,0.0,-0.011413748378728883,
1776843838630,0.3,0.0,0.003356984817273201,
1776843838640,0.3,0.0,-0.016784924086366004,
1776843838651,0.3,0.0,0.003356984817273201,
1776843838661,0.3,0.0,-0.004699778744182481,
1776843838672,0.3,0.0,-0.0060425726710917615,
1776843838683,0.3,0.0,-0.003356984817273201,
1776843838694,0.3,0.0,0.0006713969634546402,
1776843838705,0.3,0.0,0.008728160524910322,
1776843838716,0.3,0.0,-0.015442130159456724,
1776843838727,0.3,0.0,-0.012756542305638163,
1776843838737,0.3,0.0,-0.0060425726710917615,
1776843838748,0.3,0.0,-0.004699778744182481,
1776843838759,0.3,0.0,0.004699778744182481,
1776843838770,0.3,0.0,0.0020141908903639205,
1776843838781,0.3,0.0,-0.0060425726710917615,
1776843838791,0.3,0.0,-0.0020141908903639205,
1776843838802,0.3,0.0,-0.003356984817273201,
1776843838813,0.3,0.0,-0.004699778744182481,
1776843838824,0.3,0.0,-0.0006713969634546402,
1776843838834,0.3,0.0,-0.004699778744182481,
1776843838845,0.3,0.0,-0.0020141908903639205,
1776843838855,0.3,0.0,-0.003356984817273201,
1776843838866,0.3,0.0,-0.0020141908903639205,
1776843838876,0.3,0.0,-0.0006713969634546402,
1776843838886,0.3,0.0,0.004699778744182481,
1776843838897,0.3,0.0,0.0060425726710917615,
1776843838908,0.3,0.0,0.0060425726710917615,
1776843838919,0.3,0.0,-0.012756542305638163,
1776843838929,0.3,0.0,-0.0060425726710917615,
1776843838940,0.3,0.0,-0.003356984817273201,
1776843838950,0.3,0.0,-0.0060425726710917615,
1776843838961,0.3,0.0,-0.003356984817273201,
1776843838972,0.3,0.0,-0.0020141908903639205,
1776843838983,0.3,0.0,-0.0020141908903639205,
1776843838994,0.3,0.0,-0.004699778744182481,
1776843839005,0.3,0.0,0.004699778744182481,
1776843839016,0.3,0.0,-0.004699778744182481,
1776843839026,0.3,0.0,-0.004699778744182481,
1776843839037,0.3,0.0,-0.007385366598001042,
1776843839048,0.3,0.0,0.004699778744182481,
1776843839059,0.3,0.0,-0.0006713969634546402,
1776843839070,0.3,0.0,0.0060425726710917615,
1776843839080,0.3,0.0,-0.004699778744182481,
1776843839091,0.3,0.0,-0.012756542305638163,
1776843839101,0.3,0.0,0.007385366598001042,
1776843839112,0.3,0.0,0.0060425726710917615,
1776843839123,0.3,0.0,-0.011413748378728883,
1776843839134,0.3,0.0,-0.003356984817273201,
1776843839145,0.3,0.0,-0.003356984817273201,
1776843839155,0.3,0.0,-0.015442130159456724,
1776843839166,0.3,0.0,-0.003356984817273201,
1776843839178,0.3,0.0,0.003356984817273201,
1776843839189,0.3,0.0,-0.004699778744182481,
1776843839199,0.3,0.0,-0.003356984817273201,
1776843839210,0.3,0.0,-0.007385366598001042,
1776843839220,0.3,0.0,-0.007385366598001042,
1776843839231,0.3,0.0,-0.007385366598001042,
1776843839241,0.3,0.0,0.0060425726710917615,
1776843839252,0.3,0.0,0.0020141908903639205,
1776843839262,0.3,0.0,0.0060425726710917615,
1776843839273,0.3,0.0,0.010070954451819603,
1776843839283,0.3,0.0,-0.003356984817273201,
1776843839294,0.3,0.0,0.008728160524910322,
1776843839305,0.3,0.0,-0.0020141908903639205,
1776843839315,0.3,0.0,-0.008728160524910322,
1776843839326,0.3,0.0,-0.0060425726710917615,
1776843839337,0.3,0.0,-0.0020141908903639205,
1776843839347,0.3,0.0,-0.0020141908903639205,
1776843839358,0.3,0.0,0.007385366598001042,
1776843839369,0.3,0.0,-0.010070954451819603,
1776843839380,0.3,0.0,-0.0060425726710917615,
1776843839390,0.3,0.0,-0.007385366598001042,
1776843839401,0.3,0.0,0.007385366598001042,
1776843839411,0.3,0.0,0.004699778744182481,
1776843839422,0.3,0.0,0.0020141908903639205,
1776843839433,0.3,0.0,-0.010070954451819603,
1776843839444,0.3,0.0,0.0006713969634546402,
1776843839455,0.3,0.0,-0.0060425726710917615,
1776843839466,0.3,0.0,-0.004699778744182481,
1776843839476,0.3,0.0,-0.003356984817273201,
1776843839487,0.3,0.0,0.008728160524910322,
1776843839498,0.3,0.0,-0.004699778744182481,
1776843839509,0.3,0.0,0.0020141908903639205,
1776843839519,0.3,0.0,-0.012756542305638163,
1776843839530,0.3,0.0,0.012756542305638163,
1776843839541,0.3,0.0,0.011413748378728883,
1776843839551,0.3,0.0,0.0060425726710917615,
1776843839562,0.3,0.0,-0.0060425726710917615,
1776843839573,0.3,0.0,0.003356984817273201,
1776843839584,0.3,0.0,0.0006713969634546402,
1776843839595,0.3,0.0,0.0020141908903639205,
1776843839606,0.3,0.0,-0.010070954451819603,
1776843839617,0.3,0.0,0.0060425726710917615,
1776843839628,0.3,0.0,-0.018127718013275285,
